1.4305 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
25.2849 	EXP 	PCProbe: texRes = 128.0
25.2849 	EXP 	SCProbe: autoDraw = True
25.2849 	EXP 	SCProbe: texRes = 128
25.2937 	EXP 	PCProbe: texRes = 128.0
25.2937 	EXP 	SCProbe: texRes = 128
25.3018 	EXP 	PCProbe: texRes = 128.0
25.3018 	EXP 	SCProbe: texRes = 128
25.3103 	EXP 	PCProbe: texRes = 128.0
25.3103 	EXP 	SCProbe: texRes = 128
25.3186 	EXP 	PCProbe: texRes = 128.0
25.3186 	EXP 	SCProbe: texRes = 128
25.3266 	EXP 	PCProbe: texRes = 128.0
25.3266 	EXP 	SCProbe: texRes = 128
25.3343 	EXP 	PCProbe: texRes = 128.0
25.3343 	EXP 	SCProbe: texRes = 128
25.3421 	EXP 	PCProbe: texRes = 128.0
25.3421 	EXP 	SCProbe: texRes = 128
25.3497 	EXP 	PCProbe: texRes = 128.0
25.3497 	EXP 	SCProbe: texRes = 128
25.3574 	EXP 	PCProbe: texRes = 128.0
25.3574 	EXP 	SCProbe: texRes = 128
25.3649 	EXP 	PCProbe: texRes = 128.0
25.3649 	EXP 	SCProbe: texRes = 128
25.3728 	EXP 	PCProbe: texRes = 128.0
25.3728 	EXP 	SCProbe: texRes = 128
25.3804 	EXP 	PCProbe: texRes = 128.0
25.3804 	EXP 	SCProbe: texRes = 128
25.3882 	EXP 	PCProbe: texRes = 128.0
25.3882 	EXP 	SCProbe: texRes = 128
25.3958 	EXP 	PCProbe: texRes = 128.0
25.3958 	EXP 	SCProbe: texRes = 128
25.4036 	EXP 	PCProbe: texRes = 128.0
25.4036 	EXP 	SCProbe: texRes = 128
25.4112 	EXP 	PCProbe: texRes = 128.0
25.4112 	EXP 	SCProbe: texRes = 128
25.4192 	EXP 	PCProbe: texRes = 128.0
25.4192 	EXP 	SCProbe: texRes = 128
25.4193 	DATA 	Keypress: space
25.4272 	EXP 	PCProbe: texRes = 128.0
25.4272 	EXP 	SCProbe: texRes = 128
25.4361 	EXP 	New trial (rep=0, index=15): OrderedDict([('ChPage', 'images/21.16.png')])
25.4578 	EXP 	PCProbe: texRes = 128.0
25.4578 	EXP 	SCProbe: texRes = 128
25.4578 	EXP 	imagePages: autoDraw = False
25.4578 	EXP 	PCProbe: autoDraw = False
25.4578 	EXP 	SCProbe: autoDraw = False
25.4578 	EXP 	imagePages: image = 'images/21.16.png'
25.4578 	EXP 	imagePages: autoDraw = True
25.4578 	EXP 	PCProbe: autoDraw = True
25.4578 	EXP 	PCProbe: texRes = 128.0
25.4578 	EXP 	SCProbe: autoDraw = True
25.4578 	EXP 	SCProbe: texRes = 128
25.4667 	EXP 	PCProbe: texRes = 128.0
25.4667 	EXP 	SCProbe: texRes = 128
25.4758 	EXP 	PCProbe: texRes = 128.0
25.4758 	EXP 	SCProbe: texRes = 128
25.4850 	EXP 	PCProbe: texRes = 128.0
25.4850 	EXP 	SCProbe: texRes = 128
25.4947 	EXP 	PCProbe: texRes = 128.0
25.4947 	EXP 	SCProbe: texRes = 128
25.5075 	EXP 	PCProbe: texRes = 128.0
25.5075 	EXP 	SCProbe: texRes = 128
25.5157 	EXP 	PCProbe: texRes = 128.0
25.5157 	EXP 	SCProbe: texRes = 128
25.5239 	EXP 	PCProbe: texRes = 128.0
25.5239 	EXP 	SCProbe: texRes = 128
25.5324 	EXP 	PCProbe: texRes = 128.0
25.5324 	EXP 	SCProbe: texRes = 128
25.5404 	EXP 	PCProbe: texRes = 128.0
25.5404 	EXP 	SCProbe: texRes = 128
25.5506 	EXP 	PCProbe: texRes = 128.0
25.5506 	EXP 	SCProbe: texRes = 128
25.5590 	EXP 	PCProbe: texRes = 128.0
25.5590 	EXP 	SCProbe: texRes = 128
25.5673 	EXP 	PCProbe: texRes = 128.0
25.5673 	EXP 	SCProbe: texRes = 128
25.5753 	EXP 	PCProbe: texRes = 128.0
25.5753 	EXP 	SCProbe: texRes = 128
25.5835 	EXP 	PCProbe: texRes = 128.0
25.5835 	EXP 	SCProbe: texRes = 128
25.5916 	EXP 	PCProbe: texRes = 128.0
25.5916 	EXP 	SCProbe: texRes = 128
25.5998 	EXP 	PCProbe: texRes = 128.0
25.5998 	EXP 	SCProbe: texRes = 128
25.6081 	EXP 	PCProbe: texRes = 128.0
25.6081 	EXP 	SCProbe: texRes = 128
25.6167 	EXP 	PCProbe: texRes = 128.0
25.6167 	EXP 	SCProbe: texRes = 128
25.6252 	EXP 	PCProbe: texRes = 128.0
25.6252 	EXP 	SCProbe: texRes = 128
25.6254 	DATA 	Keypress: space
25.6334 	EXP 	PCProbe: texRes = 128.0
25.6334 	EXP 	SCProbe: texRes = 128
25.6403 	EXP 	New trial (rep=0, index=16): OrderedDict([('ChPage', 'images/21.17.png')])
25.6610 	EXP 	PCProbe: texRes = 128.0
25.6610 	EXP 	SCProbe: texRes = 128
25.6610 	EXP 	imagePages: autoDraw = False
25.6610 	EXP 	PCProbe: autoDraw = False
25.6610 	EXP 	SCProbe: autoDraw = False
25.6610 	EXP 	imagePages: image = 'images/21.17.png'
25.6610 	EXP 	imagePages: autoDraw = True
25.6610 	EXP 	PCProbe: autoDraw = True
25.6610 	EXP 	PCProbe: texRes = 128.0
25.6610 	EXP 	SCProbe: autoDraw = True
25.6610 	EXP 	SCProbe: texRes = 128
25.6688 	EXP 	PCProbe: texRes = 128.0
25.6688 	EXP 	SCProbe: texRes = 128
25.6773 	EXP 	PCProbe: texRes = 128.0
25.6773 	EXP 	SCProbe: texRes = 128
25.6851 	EXP 	PCProbe: texRes = 128.0
25.6851 	EXP 	SCProbe: texRes = 128
25.6930 	EXP 	PCProbe: texRes = 128.0
25.6930 	EXP 	SCProbe: texRes = 128
25.7010 	EXP 	PCProbe: texRes = 128.0
25.7010 	EXP 	SCProbe: texRes = 128
25.7092 	EXP 	PCProbe: texRes = 128.0
25.7092 	EXP 	SCProbe: texRes = 128
25.7173 	EXP 	PCProbe: texRes = 128.0
25.7173 	EXP 	SCProbe: texRes = 128
25.7259 	EXP 	PCProbe: texRes = 128.0
25.7259 	EXP 	SCProbe: texRes = 128
25.7342 	EXP 	PCProbe: texRes = 128.0
25.7342 	EXP 	SCProbe: texRes = 128
25.7428 	EXP 	PCProbe: texRes = 128.0
25.7428 	EXP 	SCProbe: texRes = 128
25.7513 	EXP 	PCProbe: texRes = 128.0
25.7513 	EXP 	SCProbe: texRes = 128
25.7590 	EXP 	PCProbe: texRes = 128.0
25.7590 	EXP 	SCProbe: texRes = 128
25.7723 	EXP 	PCProbe: texRes = 128.0
25.7723 	EXP 	SCProbe: texRes = 128
25.7801 	EXP 	PCProbe: texRes = 128.0
25.7801 	EXP 	SCProbe: texRes = 128
25.7877 	EXP 	PCProbe: texRes = 128.0
25.7877 	EXP 	SCProbe: texRes = 128
25.7951 	EXP 	PCProbe: texRes = 128.0
25.7951 	EXP 	SCProbe: texRes = 128
25.8030 	EXP 	PCProbe: texRes = 128.0
25.8030 	EXP 	SCProbe: texRes = 128
25.8106 	EXP 	PCProbe: texRes = 128.0
25.8106 	EXP 	SCProbe: texRes = 128
25.8187 	EXP 	PCProbe: texRes = 128.0
25.8187 	EXP 	SCProbe: texRes = 128
25.8273 	DATA 	Keypress: space
25.8283 	EXP 	PCProbe: texRes = 128.0
25.8283 	EXP 	SCProbe: texRes = 128
25.8364 	EXP 	PCProbe: texRes = 128.0
25.8364 	EXP 	SCProbe: texRes = 128
25.8453 	EXP 	PCProbe: texRes = 128.0
25.8453 	EXP 	SCProbe: texRes = 128
25.8453 	EXP 	imagePages: autoDraw = False
25.8453 	EXP 	PCProbe: autoDraw = False
25.8453 	EXP 	SCProbe: autoDraw = False
25.8453 	EXP 	EndExpText: autoDraw = True
26.0132 	DATA 	Keypress: space
26.0193 	EXP 	EndExpText: autoDraw = False
26.2901 	EXP 	window1: mouseVisible = True
